timestamp,heart_rate,label
2024-11-19 10:14,98,0
2024-11-19 10:15,90,0
2024-11-19 10:16,97,0
2024-11-19 10:17,107,1
2024-11-19 10:18,98,0
2024-11-19 10:19,63,0
2024-11-19 10:20,70,0
2024-11-19 10:21,107,1
2024-11-19 10:22,103,1
2024-11-19 10:23,106,1
2024-11-19 10:24,48,1
2024-11-19 10:25,78,0
2024-11-19 10:26,78,0
2024-11-19 10:27,114,1
2024-11-19 10:28,47,1
2024-11-19 10:29,101,1
2024-11-19 10:30,46,1
2024-11-19 10:31,55,1
2024-11-19 10:32,84,0
2024-11-19 10:33,83,0
2024-11-19 10:34,94,0
2024-11-19 10:35,59,1
2024-11-19 10:36,119,1
2024-11-19 10:37,115,1
2024-11-19 10:38,123,1
2024-11-19 10:39,123,1
2024-11-19 10:40,96,0
2024-11-19 10:41,100,1
2024-11-19 10:42,86,0
2024-11-19 10:43,110,1
2024-11-19 10:44,82,0
2024-11-19 10:45,105,1
2024-11-19 10:46,79,0
2024-11-19 10:47,120,1
2024-11-19 10:48,56,1
2024-11-19 10:49,100,1
2024-11-19 10:50,98,0
2024-11-19 10:51,123,1
2024-11-19 10:52,75,0
2024-11-19 10:53,106,1
2024-11-19 10:54,92,0
2024-11-19 10:55,91,0
2024-11-19 10:56,94,0
2024-11-19 10:57,95,0
2024-11-19 10:58,120,1
2024-11-19 10:59,99,0
2024-11-19 11:00,113,1
2024-11-19 11:01,88,0
2024-11-19 11:02,93,0
2024-11-19 11:03,122,1
2024-11-19 11:04,59,1
2024-11-19 11:05,97,0
2024-11-19 11:06,116,1
2024-11-19 11:07,81,0
2024-11-19 11:08,70,0
2024-11-19 11:09,80,0
2024-11-19 11:10,49,1
2024-11-19 11:11,91,0
2024-11-19 11:12,94,0
2024-11-19 11:13,84,0
2024-11-19 11:14,73,0
2024-11-19 11:15,56,1
2024-11-19 11:16,110,1
2024-11-19 11:17,55,1
2024-11-19 11:18,85,0
2024-11-19 11:19,78,0
2024-11-19 11:20,114,1
2024-11-19 11:21,86,0
2024-11-19 11:22,111,1
2024-11-19 11:23,121,1
2024-11-19 11:24,60,1
2024-11-19 11:25,50,1
2024-11-19 11:26,68,0
2024-11-19 11:27,122,1
2024-11-19 11:28,94,0
2024-11-19 11:29,118,1
2024-11-19 11:30,90,0
2024-11-19 11:31,51,1
2024-11-19 11:32,106,1
2024-11-19 11:33,94,0
2024-11-19 11:34,53,1
2024-11-19 11:35,57,1
2024-11-19 11:36,76,0
2024-11-19 11:37,67,0
2024-11-19 11:38,106,1
2024-11-19 11:39,106,1
2024-11-19 11:40,83,0
2024-11-19 11:41,73,0
2024-11-19 11:42,89,0
2024-11-19 11:43,63,0
2024-11-19 11:44,125,1
2024-11-19 11:45,106,1
2024-11-19 11:46,67,0
2024-11-19 11:47,94,0
2024-11-19 11:48,45,1
2024-11-19 11:49,69,0
2024-11-19 11:50,98,0
2024-11-19 11:51,54,1
2024-11-19 11:52,125,1
2024-11-19 11:53,109,1
2024-11-19 11:54,104,1
2024-11-19 11:55,90,0
2024-11-19 11:56,75,0
2024-11-19 11:57,91,0
2024-11-19 11:58,111,1
2024-11-19 11:59,90,0
2024-11-19 12:00,48,1
2024-11-19 12:01,102,1
2024-11-19 12:02,61,0
2024-11-19 12:03,70,0
2024-11-19 12:04,59,1
2024-11-19 12:05,123,1
2024-11-19 12:06,97,0
2024-11-19 12:07,67,0
2024-11-19 12:08,62,0
2024-11-19 12:09,97,0
2024-11-19 12:10,94,0
2024-11-19 12:11,90,0
2024-11-19 12:12,55,1
2024-11-19 12:13,78,0
2024-11-19 12:14,101,1
2024-11-19 12:15,101,1
2024-11-19 12:16,79,0
2024-11-19 12:17,110,1
2024-11-19 12:18,109,1
2024-11-19 12:19,109,1
2024-11-19 12:20,53,1
2024-11-19 12:21,57,1
2024-11-19 12:22,103,1
2024-11-19 12:23,66,0
2024-11-19 12:24,72,0
2024-11-19 12:25,113,1
2024-11-19 12:26,100,1
2024-11-19 12:27,125,1
2024-11-19 12:28,48,1
2024-11-19 12:29,109,1
2024-11-19 12:30,122,1
2024-11-19 12:31,101,1
2024-11-19 12:32,88,0
2024-11-19 12:33,78,0
2024-11-19 12:34,53,1
2024-11-19 12:35,76,0
2024-11-19 12:36,113,1
2024-11-19 12:37,78,0
2024-11-19 12:38,91,0
2024-11-19 12:39,103,1
2024-11-19 12:40,50,1
2024-11-19 12:41,59,1
2024-11-19 12:42,121,1
2024-11-19 12:43,97,0
2024-11-19 12:44,49,1
2024-11-19 12:45,115,1
2024-11-19 12:46,93,0
2024-11-19 12:47,74,0
2024-11-19 12:48,113,1
2024-11-19 12:49,92,0
2024-11-19 12:50,123,1
2024-11-19 12:51,125,1
2024-11-19 12:52,46,1
2024-11-19 12:53,124,1
2024-11-19 12:54,46,1
2024-11-19 12:55,67,0
2024-11-19 12:56,109,1
2024-11-19 12:57,84,0
2024-11-19 12:58,111,1
2024-11-19 12:59,66,0
2024-11-19 13:00,100,1
2024-11-19 13:01,83,0
2024-11-19 13:02,86,0
2024-11-19 13:03,96,0
2024-11-19 13:04,110,1
2024-11-19 13:05,92,0
2024-11-19 13:06,66,0
2024-11-19 13:07,119,1
2024-11-19 13:08,46,1
2024-11-19 13:09,117,1
2024-11-19 13:10,69,0
2024-11-19 13:11,73,0
2024-11-19 13:12,79,0
2024-11-19 13:13,82,0
2024-11-19 13:14,114,1
2024-11-19 13:15,113,1
2024-11-19 13:16,103,1
2024-11-19 13:17,106,1
2024-11-19 13:18,64,0
2024-11-19 13:19,54,1
2024-11-19 13:20,67,0
2024-11-19 13:21,106,1
2024-11-19 13:22,56,1
2024-11-19 13:23,98,0
2024-11-19 13:24,92,0
2024-11-19 13:25,110,1
2024-11-19 13:26,101,1
2024-11-19 13:27,60,1
2024-11-19 13:28,49,1
2024-11-19 13:29,88,0
2024-11-19 13:30,84,0
2024-11-19 13:31,94,0
2024-11-19 13:32,102,1
2024-11-19 13:33,125,1
2024-11-19 13:34,105,1
2024-11-19 13:35,67,0
2024-11-19 13:36,90,0
2024-11-19 13:37,58,1
2024-11-19 13:38,72,0
2024-11-19 13:39,67,0
2024-11-19 13:40,67,0
2024-11-19 13:41,85,0
2024-11-19 13:42,113,1
2024-11-19 13:43,84,0
2024-11-19 13:44,53,1
2024-11-19 13:45,53,1
2024-11-19 13:46,114,1
2024-11-19 13:47,63,0
2024-11-19 13:48,63,0
2024-11-19 13:49,67,0
2024-11-19 13:50,62,0
2024-11-19 13:51,64,0
2024-11-19 13:52,55,1
2024-11-19 13:53,109,1
2024-11-19 13:54,90,0
2024-11-19 13:55,51,1
2024-11-19 13:56,79,0
2024-11-19 13:57,55,1
2024-11-19 13:58,95,0
2024-11-19 13:59,45,1
2024-11-19 14:00,95,0
2024-11-19 14:01,53,1
2024-11-19 14:02,67,0
2024-11-19 14:03,101,1
2024-11-19 14:04,61,0
2024-11-19 14:05,112,1
2024-11-19 14:06,97,0
2024-11-19 14:07,45,1
2024-11-19 14:08,110,1
2024-11-19 14:09,82,0
2024-11-19 14:10,86,0
2024-11-19 14:11,88,0
2024-11-19 14:12,70,0
2024-11-19 14:13,108,1
2024-11-19 14:14,57,1
2024-11-19 14:15,57,1
2024-11-19 14:16,108,1
2024-11-19 14:17,70,0
2024-11-19 14:18,65,0
2024-11-19 14:19,104,1
2024-11-19 14:20,117,1
2024-11-19 14:21,55,1
2024-11-19 14:22,111,1
2024-11-19 14:23,45,1
2024-11-19 14:24,80,0
2024-11-19 14:25,96,0
2024-11-19 14:26,112,1
2024-11-19 14:27,107,1
2024-11-19 14:28,45,1
2024-11-19 14:29,82,0
2024-11-19 14:30,114,1
2024-11-19 14:31,119,1
2024-11-19 14:32,76,0
2024-11-19 14:33,87,0
2024-11-19 14:34,52,1
2024-11-19 14:35,100,1
2024-11-19 14:36,78,0
2024-11-19 14:37,49,1
2024-11-19 14:38,98,0
2024-11-19 14:39,89,0
2024-11-19 14:40,121,1
2024-11-19 14:41,120,1
2024-11-19 14:42,109,1
2024-11-19 14:43,119,1
2024-11-19 14:44,54,1
2024-11-19 14:45,68,0
2024-11-19 14:46,105,1
2024-11-19 14:47,87,0
2024-11-19 14:48,119,1
2024-11-19 14:49,90,0
2024-11-19 14:50,95,0
2024-11-19 14:51,125,1
2024-11-19 14:52,88,0
2024-11-19 14:53,108,1
2024-11-19 14:54,53,1
2024-11-19 14:55,63,0
2024-11-19 14:56,64,0
2024-11-19 14:57,89,0
2024-11-19 14:58,102,1
2024-11-19 14:59,99,0
2024-11-19 15:00,67,0
2024-11-19 15:01,81,0
2024-11-19 15:02,109,1
2024-11-19 15:03,116,1
2024-11-19 15:04,94,0
2024-11-19 15:05,96,0
2024-11-19 15:06,116,1
2024-11-19 15:07,108,1
2024-11-19 15:08,125,1
2024-11-19 15:09,88,0
2024-11-19 15:10,54,1
2024-11-19 15:11,106,1
2024-11-19 15:12,58,1
2024-11-19 15:13,117,1
2024-11-19 15:14,116,1
2024-11-19 15:15,93,0
2024-11-19 15:16,117,1
2024-11-19 15:17,46,1
2024-11-19 15:18,80,0
2024-11-19 15:19,76,0
2024-11-19 15:20,101,1
2024-11-19 15:21,124,1
2024-11-19 15:22,55,1
2024-11-19 15:23,60,1
2024-11-19 15:24,46,1
2024-11-19 15:25,76,0
2024-11-19 15:26,88,0
2024-11-19 15:27,109,1
2024-11-19 15:28,59,1
2024-11-19 15:29,94,0
2024-11-19 15:30,69,0
2024-11-19 15:31,70,0
2024-11-19 15:32,84,0
2024-11-19 15:33,62,0
2024-11-19 15:34,99,0
2024-11-19 15:35,118,1
2024-11-19 15:36,114,1
2024-11-19 15:37,124,1
2024-11-19 15:38,81,0
2024-11-19 15:39,109,1
2024-11-19 15:40,83,0
2024-11-19 15:41,50,1
2024-11-19 15:42,48,1
2024-11-19 15:43,75,0
2024-11-19 15:44,77,0
2024-11-19 15:45,109,1
2024-11-19 15:46,63,0
2024-11-19 15:47,72,0
2024-11-19 15:48,98,0
2024-11-19 15:49,121,1
2024-11-19 15:50,102,1
2024-11-19 15:51,121,1
2024-11-19 15:52,46,1
2024-11-19 15:53,98,0
2024-11-19 15:54,76,0
2024-11-19 15:55,118,1
2024-11-19 15:56,71,0
2024-11-19 15:57,104,1
2024-11-19 15:58,93,0
2024-11-19 15:59,88,0
2024-11-19 16:00,111,1
2024-11-19 16:01,97,0
2024-11-19 16:02,45,1
2024-11-19 16:03,59,1
2024-11-19 16:04,119,1
2024-11-19 16:05,76,0
2024-11-19 16:06,60,1
2024-11-19 16:07,71,0
2024-11-19 16:08,58,1
2024-11-19 16:09,107,1
2024-11-19 16:10,50,1
2024-11-19 16:11,123,1
2024-11-19 16:12,123,1
2024-11-19 16:13,97,0
2024-11-19 16:14,78,0
2024-11-19 16:15,96,0
2024-11-19 16:16,99,0
2024-11-19 16:17,106,1
2024-11-19 16:18,125,1
2024-11-19 16:19,103,1
2024-11-19 16:20,107,1
2024-11-19 16:21,49,1
2024-11-19 16:22,58,1
2024-11-19 16:23,72,0
2024-11-19 16:24,111,1
2024-11-19 16:25,86,0
2024-11-19 16:26,87,0
2024-11-19 16:27,81,0
2024-11-19 16:28,45,1
2024-11-19 16:29,107,1
2024-11-19 16:30,116,1
2024-11-19 16:31,105,1
2024-11-19 16:32,47,1
2024-11-19 16:33,83,0
2024-11-19 16:34,91,0
2024-11-19 16:35,61,0
2024-11-19 16:36,119,1
2024-11-19 16:37,96,0
2024-11-19 16:38,116,1
2024-11-19 16:39,54,1
2024-11-19 16:40,88,0
2024-11-19 16:41,109,1
2024-11-19 16:42,62,0
2024-11-19 16:43,110,1
2024-11-19 16:44,106,1
2024-11-19 16:45,112,1
2024-11-19 16:46,117,1
2024-11-19 16:47,54,1
2024-11-19 16:48,73,0
2024-11-19 16:49,47,1
2024-11-19 16:50,99,0
2024-11-19 16:51,111,1
2024-11-19 16:52,105,1
2024-11-19 16:53,114,1
2024-11-19 16:54,125,1
2024-11-19 16:55,111,1
2024-11-19 16:56,91,0
2024-11-19 16:57,89,0
2024-11-19 16:58,101,1
2024-11-19 16:59,93,0
2024-11-19 17:00,103,1
2024-11-19 17:01,58,1
2024-11-19 17:02,120,1
2024-11-19 17:03,105,1
2024-11-19 17:04,97,0
2024-11-19 17:05,113,1
2024-11-19 17:06,86,0
2024-11-19 17:07,52,1
2024-11-19 17:08,108,1
2024-11-19 17:09,71,0
2024-11-19 17:10,117,1
2024-11-19 17:11,81,0
2024-11-19 17:12,84,0
2024-11-19 17:13,125,1
2024-11-19 17:14,114,1
2024-11-19 17:15,86,0
2024-11-19 17:16,69,0
2024-11-19 17:17,66,0
2024-11-19 17:18,116,1
2024-11-19 17:19,102,1
2024-11-19 17:20,45,1
2024-11-19 17:21,57,1
2024-11-19 17:22,111,1
2024-11-19 17:23,106,1
2024-11-19 17:24,66,0
2024-11-19 17:25,106,1
2024-11-19 17:26,47,1
2024-11-19 17:27,87,0
2024-11-19 17:28,95,0
2024-11-19 17:29,62,0
2024-11-19 17:30,106,1
2024-11-19 17:31,103,1
2024-11-19 17:32,120,1
2024-11-19 17:33,120,1
2024-11-19 17:34,61,0
2024-11-19 17:35,77,0
2024-11-19 17:36,119,1
2024-11-19 17:37,111,1
2024-11-19 17:38,115,1
2024-11-19 17:39,57,1
2024-11-19 17:40,83,0
2024-11-19 17:41,97,0
2024-11-19 17:42,119,1
2024-11-19 17:43,74,0
2024-11-19 17:44,89,0
2024-11-19 17:45,54,1
2024-11-19 17:46,80,0
2024-11-19 17:47,67,0
2024-11-19 17:48,76,0
2024-11-19 17:49,102,1
2024-11-19 17:50,74,0
2024-11-19 17:51,85,0
2024-11-19 17:52,64,0
2024-11-19 17:53,115,1
2024-11-19 17:54,57,1
2024-11-19 17:55,112,1
2024-11-19 17:56,96,0
2024-11-19 17:57,94,0
2024-11-19 17:58,79,0
2024-11-19 17:59,100,1
2024-11-19 18:00,104,1
2024-11-19 18:01,80,0
2024-11-19 18:02,75,0
2024-11-19 18:03,89,0
2024-11-19 18:04,94,0
2024-11-19 18:05,102,1
2024-11-19 18:06,61,0
2024-11-19 18:07,89,0
2024-11-19 18:08,48,1
2024-11-19 18:09,125,1
2024-11-19 18:10,92,0
2024-11-19 18:11,103,1
2024-11-19 18:12,92,0
2024-11-19 18:13,114,1
2024-11-19 18:14,70,0
2024-11-19 18:15,68,0
2024-11-19 18:16,89,0
2024-11-19 18:17,85,0
2024-11-19 18:18,70,0
2024-11-19 18:19,68,0
2024-11-19 18:20,106,1
2024-11-19 18:21,57,1
2024-11-19 18:22,95,0
2024-11-19 18:23,113,1
2024-11-19 18:24,70,0
2024-11-19 18:25,72,0
2024-11-19 18:26,88,0
2024-11-19 18:27,89,0
2024-11-19 18:28,72,0
2024-11-19 18:29,61,0
2024-11-19 18:30,58,1
2024-11-19 18:31,102,1
2024-11-19 18:32,62,0
2024-11-19 18:33,121,1
2024-11-19 18:34,86,0
2024-11-19 18:35,77,0
2024-11-19 18:36,62,0
2024-11-19 18:37,47,1
2024-11-19 18:38,48,1
2024-11-19 18:39,102,1
2024-11-19 18:40,66,0
2024-11-19 18:41,104,1
2024-11-19 18:42,77,0
2024-11-19 18:43,49,1
2024-11-19 18:44,57,1
2024-11-19 18:45,79,0
2024-11-19 18:46,50,1
2024-11-19 18:47,87,0
2024-11-19 18:48,69,0
2024-11-19 18:49,104,1
2024-11-19 18:50,120,1
2024-11-19 18:51,109,1
2024-11-19 18:52,118,1
2024-11-19 18:53,118,1
2024-11-19 18:54,71,0
2024-11-19 18:55,112,1
2024-11-19 18:56,71,0
2024-11-19 18:57,60,1
2024-11-19 18:58,47,1
2024-11-19 18:59,62,0
2024-11-19 19:00,96,0
2024-11-19 19:01,106,1
2024-11-19 19:02,52,1
2024-11-19 19:03,85,0
2024-11-19 19:04,74,0
2024-11-19 19:05,118,1
2024-11-19 19:06,84,0
2024-11-19 19:07,90,0
2024-11-19 19:08,46,1
2024-11-19 19:09,123,1
2024-11-19 19:10,76,0
2024-11-19 19:11,70,0
2024-11-19 19:12,119,1
2024-11-19 19:13,47,1
2024-11-19 19:14,70,0
2024-11-19 19:15,111,1
2024-11-19 19:16,53,1
2024-11-19 19:17,110,1
2024-11-19 19:18,58,1
2024-11-19 19:19,69,0
2024-11-19 19:20,56,1
2024-11-19 19:21,70,0
2024-11-19 19:22,71,0
2024-11-19 19:23,116,1
2024-11-19 19:24,96,0
2024-11-19 19:25,68,0
2024-11-19 19:26,80,0
2024-11-19 19:27,77,0
2024-11-19 19:28,116,1
2024-11-19 19:29,71,0
2024-11-19 19:30,115,1
2024-11-19 19:31,79,0
2024-11-19 19:32,99,0
2024-11-19 19:33,60,1
2024-11-19 19:34,65,0
2024-11-19 19:35,93,0
2024-11-19 19:36,95,0
2024-11-19 19:37,122,1
2024-11-19 19:38,100,1
2024-11-19 19:39,63,0
2024-11-19 19:40,105,1
2024-11-19 19:41,124,1
2024-11-19 19:42,123,1
2024-11-19 19:43,50,1
2024-11-19 19:44,85,0
2024-11-19 19:45,120,1
2024-11-19 19:46,98,0
2024-11-19 19:47,98,0
2024-11-19 19:48,48,1
2024-11-19 19:49,88,0
2024-11-19 19:50,94,0
2024-11-19 19:51,51,1
2024-11-19 19:52,55,1
2024-11-19 19:53,121,1
2024-11-19 19:54,61,0
2024-11-19 19:55,114,1
2024-11-19 19:56,69,0
2024-11-19 19:57,62,0
2024-11-19 19:58,77,0
2024-11-19 19:59,54,1
2024-11-19 20:00,122,1
2024-11-19 20:01,104,1
2024-11-19 20:02,109,1
2024-11-19 20:03,89,0
2024-11-19 20:04,64,0
2024-11-19 20:05,49,1
2024-11-19 20:06,60,1
2024-11-19 20:07,71,0
2024-11-19 20:08,67,0
2024-11-19 20:09,74,0
2024-11-19 20:10,79,0
2024-11-19 20:11,73,0
2024-11-19 20:12,85,0
2024-11-19 20:13,68,0
2024-11-19 20:14,92,0
2024-11-19 20:15,125,1
2024-11-19 20:16,111,1
2024-11-19 20:17,59,1
2024-11-19 20:18,60,1
2024-11-19 20:19,74,0
2024-11-19 20:20,78,0
2024-11-19 20:21,124,1
2024-11-19 20:22,64,0
2024-11-19 20:23,68,0
2024-11-19 20:24,109,1
2024-11-19 20:25,66,0
2024-11-19 20:26,52,1
2024-11-19 20:27,92,0
2024-11-19 20:28,65,0
2024-11-19 20:29,53,1
2024-11-19 20:30,101,1
2024-11-19 20:31,100,1
2024-11-19 20:32,105,1
2024-11-19 20:33,92,0
2024-11-19 20:34,76,0
2024-11-19 20:35,45,1
2024-11-19 20:36,52,1
2024-11-19 20:37,89,0
2024-11-19 20:38,99,0
2024-11-19 20:39,92,0
2024-11-19 20:40,102,1
2024-11-19 20:41,57,1
2024-11-19 20:42,45,1
2024-11-19 20:43,52,1
2024-11-19 20:44,85,0
2024-11-19 20:45,86,0
2024-11-19 20:46,67,0
2024-11-19 20:47,111,1
2024-11-19 20:48,117,1
2024-11-19 20:49,118,1
2024-11-19 20:50,86,0
2024-11-19 20:51,68,0
2024-11-19 20:52,125,1
2024-11-19 20:53,83,0
2024-11-19 20:54,51,1
2024-11-19 20:55,69,0
2024-11-19 20:56,94,0
2024-11-19 20:57,71,0
2024-11-19 20:58,119,1
2024-11-19 20:59,104,1
2024-11-19 21:00,114,1
2024-11-19 21:01,69,0
2024-11-19 21:02,63,0
2024-11-19 21:03,97,0
2024-11-19 21:04,124,1
2024-11-19 21:05,62,0
2024-11-19 21:06,110,1
2024-11-19 21:07,116,1
2024-11-19 21:08,92,0
2024-11-19 21:09,51,1
2024-11-19 21:10,46,1
2024-11-19 21:11,83,0
2024-11-19 21:12,96,0
2024-11-19 21:13,71,0
2024-11-19 21:14,46,1
2024-11-19 21:15,89,0
2024-11-19 21:16,56,1
2024-11-19 21:17,83,0
2024-11-19 21:18,57,1
2024-11-19 21:19,77,0
2024-11-19 21:20,58,1
2024-11-19 21:21,102,1
2024-11-19 21:22,87,0
2024-11-19 21:23,111,1
2024-11-19 21:24,104,1
2024-11-19 21:25,85,0
2024-11-19 21:26,67,0
2024-11-19 21:27,60,1
2024-11-19 21:28,103,1
2024-11-19 21:29,58,1
2024-11-19 21:30,89,0
2024-11-19 21:31,47,1
2024-11-19 21:32,100,1
2024-11-19 21:33,50,1
2024-11-19 21:34,79,0
2024-11-19 21:35,70,0
2024-11-19 21:36,90,0
2024-11-19 21:37,86,0
2024-11-19 21:38,53,1
2024-11-19 21:39,111,1
2024-11-19 21:40,66,0
2024-11-19 21:41,112,1
2024-11-19 21:42,99,0
2024-11-19 21:43,115,1
2024-11-19 21:44,106,1
2024-11-19 21:45,80,0
2024-11-19 21:46,54,1
2024-11-19 21:47,113,1
2024-11-19 21:48,120,1
2024-11-19 21:49,53,1
2024-11-19 21:50,90,0
2024-11-19 21:51,99,0
2024-11-19 21:52,60,1
2024-11-19 21:53,45,1
2024-11-19 21:54,94,0
2024-11-19 21:55,58,1
2024-11-19 21:56,89,0
2024-11-19 21:57,124,1
2024-11-19 21:58,113,1
2024-11-19 21:59,95,0
2024-11-19 22:00,51,1
2024-11-19 22:01,97,0
2024-11-19 22:02,123,1
2024-11-19 22:03,75,0
2024-11-19 22:04,101,1
2024-11-19 22:05,100,1
2024-11-19 22:06,57,1
2024-11-19 22:07,121,1
2024-11-19 22:08,69,0
2024-11-19 22:09,90,0
2024-11-19 22:10,106,1
2024-11-19 22:11,97,0
2024-11-19 22:12,101,1
2024-11-19 22:13,102,1
2024-11-19 22:14,57,1
2024-11-19 22:15,116,1
2024-11-19 22:16,118,1
2024-11-19 22:17,91,0
2024-11-19 22:18,78,0
2024-11-19 22:19,83,0
2024-11-19 22:20,51,1
2024-11-19 22:21,77,0
2024-11-19 22:22,113,1
2024-11-19 22:23,89,0
2024-11-19 22:24,79,0
2024-11-19 22:25,49,1
2024-11-19 22:26,74,0
2024-11-19 22:27,75,0
2024-11-19 22:28,70,0
2024-11-19 22:29,67,0
2024-11-19 22:30,94,0
2024-11-19 22:31,115,1
2024-11-19 22:32,48,1
2024-11-19 22:33,57,1
2024-11-19 22:34,80,0
2024-11-19 22:35,55,1
2024-11-19 22:36,60,1
2024-11-19 22:37,56,1
2024-11-19 22:38,104,1
2024-11-19 22:39,50,1
2024-11-19 22:40,103,1
2024-11-19 22:41,69,0
2024-11-19 22:42,74,0
2024-11-19 22:43,67,0
2024-11-19 22:44,120,1
2024-11-19 22:45,97,0
2024-11-19 22:46,111,1
2024-11-19 22:47,91,0
2024-11-19 22:48,70,0
2024-11-19 22:49,107,1
2024-11-19 22:50,47,1
2024-11-19 22:51,82,0
2024-11-19 22:52,103,1
2024-11-19 22:53,86,0
2024-11-19 22:54,118,1
2024-11-19 22:55,74,0
2024-11-19 22:56,61,0
2024-11-19 22:57,87,0
2024-11-19 22:58,104,1
2024-11-19 22:59,86,0
2024-11-19 23:00,94,0
2024-11-19 23:01,79,0
2024-11-19 23:02,48,1
2024-11-19 23:03,55,1
2024-11-19 23:04,75,0
2024-11-19 23:05,94,0
2024-11-19 23:06,46,1
2024-11-19 23:07,123,1
2024-11-19 23:08,124,1
2024-11-19 23:09,61,0
2024-11-19 23:10,73,0
2024-11-19 23:11,71,0
2024-11-19 23:12,65,0
2024-11-19 23:13,58,1
2024-11-19 23:14,67,0
2024-11-19 23:15,121,1
2024-11-19 23:16,93,0
2024-11-19 23:17,88,0
2024-11-19 23:18,71,0
2024-11-19 23:19,60,1
2024-11-19 23:20,53,1
2024-11-19 23:21,117,1
2024-11-19 23:22,46,1
2024-11-19 23:23,49,1
2024-11-19 23:24,98,0
2024-11-19 23:25,82,0
2024-11-19 23:26,63,0
2024-11-19 23:27,61,0
2024-11-19 23:28,103,1
2024-11-19 23:29,76,0
2024-11-19 23:30,124,1
2024-11-19 23:31,73,0
2024-11-19 23:32,107,1
2024-11-19 23:33,119,1
2024-11-19 23:34,57,1
2024-11-19 23:35,111,1
2024-11-19 23:36,97,0
2024-11-19 23:37,81,0
2024-11-19 23:38,52,1
2024-11-19 23:39,86,0
2024-11-19 23:40,122,1
2024-11-19 23:41,93,0
2024-11-19 23:42,71,0
2024-11-19 23:43,56,1
2024-11-19 23:44,112,1
2024-11-19 23:45,69,0
2024-11-19 23:46,125,1
2024-11-19 23:47,85,0
2024-11-19 23:48,120,1
2024-11-19 23:49,77,0
2024-11-19 23:50,67,0
2024-11-19 23:51,83,0
2024-11-19 23:52,80,0
2024-11-19 23:53,125,1
2024-11-19 23:54,96,0
2024-11-19 23:55,125,1
2024-11-19 23:56,57,1
2024-11-19 23:57,71,0
2024-11-19 23:58,102,1
2024-11-19 23:59,89,0
2024-11-20 00:00,80,0
2024-11-20 00:01,104,1
2024-11-20 00:02,55,1
2024-11-20 00:03,117,1
2024-11-20 00:04,69,0
2024-11-20 00:05,81,0
2024-11-20 00:06,49,1
2024-11-20 00:07,124,1
2024-11-20 00:08,115,1
2024-11-20 00:09,49,1
2024-11-20 00:10,123,1
2024-11-20 00:11,93,0
2024-11-20 00:12,106,1
2024-11-20 00:13,92,0
2024-11-20 00:14,61,0
2024-11-20 00:15,83,0
2024-11-20 00:16,98,0
2024-11-20 00:17,90,0
2024-11-20 00:18,87,0
2024-11-20 00:19,103,1
2024-11-20 00:20,76,0
2024-11-20 00:21,60,1
2024-11-20 00:22,73,0
2024-11-20 00:23,122,1
2024-11-20 00:24,108,1
2024-11-20 00:25,96,0
2024-11-20 00:26,46,1
2024-11-20 00:27,64,0
2024-11-20 00:28,89,0
2024-11-20 00:29,85,0
2024-11-20 00:30,96,0
2024-11-20 00:31,55,1
2024-11-20 00:32,59,1
2024-11-20 00:33,68,0
2024-11-20 00:34,60,1
2024-11-20 00:35,82,0
2024-11-20 00:36,48,1
2024-11-20 00:37,45,1
2024-11-20 00:38,109,1
2024-11-20 00:39,83,0
2024-11-20 00:40,72,0
2024-11-20 00:41,115,1
2024-11-20 00:42,80,0
2024-11-20 00:43,74,0
2024-11-20 00:44,57,1
2024-11-20 00:45,102,1
2024-11-20 00:46,95,0
2024-11-20 00:47,61,0
2024-11-20 00:48,62,0
2024-11-20 00:49,106,1
2024-11-20 00:50,88,0
2024-11-20 00:51,45,1
2024-11-20 00:52,122,1
2024-11-20 00:53,85,0
2024-11-20 00:54,50,1
2024-11-20 00:55,51,1
2024-11-20 00:56,119,1
2024-11-20 00:57,111,1
2024-11-20 00:58,105,1
2024-11-20 00:59,78,0
2024-11-20 01:00,79,0
2024-11-20 01:01,94,0
2024-11-20 01:02,90,0
2024-11-20 01:03,90,0
2024-11-20 01:04,46,1
2024-11-20 01:05,114,1
2024-11-20 01:06,117,1
2024-11-20 01:07,85,0
2024-11-20 01:08,118,1
2024-11-20 01:09,117,1
2024-11-20 01:10,98,0
2024-11-20 01:11,104,1
2024-11-20 01:12,83,0
2024-11-20 01:13,102,1
2024-11-20 01:14,98,0
2024-11-20 01:15,67,0
2024-11-20 01:16,49,1
2024-11-20 01:17,79,0
2024-11-20 01:18,124,1
2024-11-20 01:19,125,1
2024-11-20 01:20,47,1
2024-11-20 01:21,52,1
2024-11-20 01:22,72,0
2024-11-20 01:23,78,0
2024-11-20 01:24,59,1
2024-11-20 01:25,87,0
2024-11-20 01:26,106,1
2024-11-20 01:27,63,0
2024-11-20 01:28,99,0
2024-11-20 01:29,97,0
2024-11-20 01:30,115,1
2024-11-20 01:31,66,0
2024-11-20 01:32,100,1
2024-11-20 01:33,109,1
2024-11-20 01:34,75,0
2024-11-20 01:35,93,0
2024-11-20 01:36,95,0
2024-11-20 01:37,84,0
2024-11-20 01:38,100,1
2024-11-20 01:39,92,0
2024-11-20 01:40,113,1
2024-11-20 01:41,93,0
2024-11-20 01:42,77,0
2024-11-20 01:43,48,1
2024-11-20 01:44,50,1
2024-11-20 01:45,103,1
